NUM;SAC;SIC;TIME;TIME(s);LAT;LON;H;TYP_020;SIM_020;RDP_020;SPI_020;RAB_020;TST_020;ERR_020;XPP_020;ME_020;MI_020;FOE_FRI_020;RHO;THETA;V_070;G_070;MODE 3/A;V_090;G_090;FL;MODE C Corrected Altitude;SRL_130;SSR_130;SAM_130;PRL_130;PAM_130;RPD_130;APD_130;TA;TI;MCP_ALT;FMS_ALT;BP;VNAV;ALT_HOLD;APP;TARGET_ALT_SOURCE;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;X;Y;GS_KT;HEADING;CNF_170;RAD_170;DOU_170;MAH_170;CDM_170;TRE_170;GHO_170;SUP_170;TCC_170;HEIGHT;COM_230;STAT_230;SI_230;MSCC_230;ARC_230;AIC_230;B1A_230;B1B_230
41299;20;129;08:56:16.000;32176;41.350943390376194;2.3448499419450615;1590.670624539256;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;11.4140625;74.5697021484375;Code Validated;Default;3506;Code Validated;Default;50.75;5219.0;1.0546875 dg;4;-44 dBm;0.7470703125 dg;54 dBm;0.11328125 NM;0.0439453125 dg;4CA765;RYR13PK;2304;64;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-80.33203125;193;0.32;-1728.0;-1600.0;1860;N/A;N/A;205.224609375;276.4324951171875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41338;20;129;08:56:19.000;32179;41.53696843334142;2.140292295021088;600.2141755567864;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.27734375;6.932373046875;Code Validated;Default;7373;Code Validated;Default;18.25;1969.0;1.7138671875 dg;5;-74 dBm;N/A;N/A;N/A;N/A;3452CD;EAX?M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3280;N/A;N/A;28.7841796875;146.722412109375;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41341;20;129;08:56:20.000;32180;41.685128347472016;2.436237834323055;876.3135028230026;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.546875;33.057861328125;Code Validated;Default;7070;Code Validated;Default;28.75;;1.40625 dg;5;-60 dBm;0.7470703125 dg;46 dBm;0.10546875 NM;0.02197265625 dg;3460D4;AS3JD;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1401;N/A;N/A;109.6435546875;47.098388671875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41344;20;129;08:56:20.000;32180;41.459498270388266;2.3406925522961597;1842.1601185286418;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.41796875;48.460693359375;Code Validated;Default;3366;Code Validated;Default;59.0;6044.0;0.7470703125 dg;3;-47 dBm;1.1865234375 dg;50 dBm;0.09765625 NM;0.3515625 dg;3424D1;VLG8UK;4000;0;1018.0;Not Active;Not Active;Not Active;Unknown;-20.0390625;73.65234375;228.0;-1.625;226;67.32421875;207;0.34800000000000003;-1152.0;-1152.0;977;N/A;N/A;229.39453125;75.355224609375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41348;20;129;08:56:20.000;32180;41.31680046142095;2.135939113140588;173.42987748794258;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;1.8125;57.7716064453125;Code Validated;Default;6202;Code Validated;Default;4.25;569.0;1.142578125 dg;4;-31 dBm;0.7470703125 dg;44 dBm;0.12109375 NM;-0.06591796875 dg;34620D;VLG5SB;3008;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.609375;131;0.2;-672.0;-736.0;43;N/A;N/A;137.98828125;246.961669921875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0001
41352;20;129;08:56:20.000;32180;41.36457702369701;2.2767710305188413;859.1927419230342;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;8.7890625;64.0667724609375;Code Validated;Default;4471;Code Validated;Default;26.75;2819.0;1.23046875 dg;4;-41 dBm;0.3076171875 dg;34 dBm;0.13671875 NM;0.1318359375 dg;345206;VLG5JU;0;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.609375;188;0.3;-896.0;-928.0;3433;N/A;N/A;194.677734375;246.0662841796875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
41353;20;129;08:56:20.000;32180;41.351327572081885;2.3397909014954474;1560.1941157998517;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;11.19921875;74.146728515625;Code Validated;Default;3506;Code Validated;Default;49.75;5119.0;1.0546875 dg;4;-43 dBm;0.7470703125 dg;48 dBm;0.1328125 NM;0.24169921875 dg;4CA765;RYR13PK;2304;64;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-80.5078125;191;0.316;-1536.0;-1440.0;1860;N/A;N/A;203.466796875;277.05322265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41391;20;129;08:56:23.000;32183;41.53792637913547;2.1335224638657713;600.2153678461909;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.30078125;5.69091796875;Code Validated;Default;7373;Code Validated;Default;18.25;1969.0;0.3515625 dg;2;-73 dBm;N/A;N/A;N/A;N/A;3452CD;EAX?M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3280;N/A;N/A;230.4931640625;279.90966796875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41394;20;129;08:56:24.000;32184;41.68650075732301;2.4383569126194478;876.3127143215388;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.66796875;33.1292724609375;Code Validated;Default;7070;Code Validated;Default;28.75;;1.0546875 dg;4;-60 dBm;1.1865234375 dg;51 dBm;0.109375 NM;-0.06591796875 dg;3460D4;AS3JD;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1401;N/A;N/A;109.86328125;47.35107421875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41397;20;129;08:56:24.000;32184;41.460880113805;2.3460203437567837;1826.916995914653;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.65234375;48.8397216796875;Code Validated;Default;3366;Code Validated;Default;58.5;5994.0;1.0986328125 dg;4;-44 dBm;0.7470703125 dg;54 dBm;0.11328125 NM;0.1318359375 dg;3424D1;VLG8UK;4000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;61.875;205;0.34400000000000003;-1088.0;-1056.0;977;N/A;N/A;225.0;68.90625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41401;20;129;08:56:24.000;32184;41.31579008389643;2.132801947292616;158.19012785330415;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;1.66015625;56.93115234375;Code Validated;Default;6202;Code Validated;Default;3.75;519.0;1.1865234375 dg;4;-30 dBm;0.7470703125 dg;45 dBm;0.1171875 NM;-0.17578125 dg;34620D;VLG5SB;3008;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.703125;-113.203125;138.0;0.15625;134;-114.9609375;133;0.20400000000000001;-768.0;-832.0;43;N/A;N/A;138.2080078125;246.5826416015625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0001
41403;20;129;08:56:24.000;32184;41.351813462577894;2.3349487390916908;1529.7174040395766;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.99609375;73.6907958984375;Code Validated;Default;3506;Code Validated;Default;48.75;5019.0;1.40625 dg;5;-41 dBm;1.142578125 dg;49 dBm;0.1171875 NM;-0.0439453125 dg;4CA765;RYR13PK;2304;64;1018.0;Not Active;Not Active;Not Active;Unknown;0.703125;-82.6171875;200.0;0.15625;204;-80.33203125;189;0.312;-1472.0;-1376.0;1860;N/A;N/A;200.6103515625;277.4432373046875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41406;20;129;08:56:24.000;32184;41.36312873863507;2.2724223135229327;843.9546527471393;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;8.57421875;64.017333984375;Code Validated;Default;4471;Code Validated;Default;26.25;2769.0;0.8349609375 dg;3;-42 dBm;0.7470703125 dg;49 dBm;0.140625 NM;0.0 dg;345206;VLG5JU;0;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.0;-114.08203125;196.0;0.0;196;-114.609375;189;0.3;-960.0;-992.0;3433;N/A;N/A;195.99609375;245.91796875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
41443;20;129;08:56:27.000;32187;41.53889825040671;2.1309526415810094;0.06492228992283344;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.34375;5.20751953125;Code Validated;Default;7373;Code Validated;Default;18.0;;2.0654296875 dg;7;-75 dBm;N/A;N/A;N/A;N/A;3452CD;EAX?M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3280;N/A;N/A;156.4453125;287.11669921875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41446;20;129;08:56:28.000;32188;41.68783985445168;2.4403838457561418;876.3119757184759;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.78515625;33.1951904296875;Code Validated;Default;7070;Code Validated;Default;28.75;;1.0546875 dg;4;-60 dBm;1.1865234375 dg;48 dBm;0.0859375 NM;-0.02197265625 dg;3460D4;AS3JD;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1401;N/A;N/A;109.6435546875;47.581787109375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41449;20;129;08:56:28.000;32188;41.462584874576955;2.351082414356569;1804.0541069675237;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.890625;49.119873046875;Code Validated;Default;3366;Code Validated;Default;57.75;5919.0;1.0986328125 dg;4;-42 dBm;1.142578125 dg;58 dBm;0.10546875 NM;0.4833984375 dg;3424D1;VLG8UK;2496;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;60.64453125;203;0.34;-1088.0;-1152.0;977;N/A;N/A;221.2646484375;65.1654052734375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41455;20;129;08:56:28.000;32188;41.36167173993831;2.2679881950213505;821.0965538872406;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;8.35546875;63.9569091796875;Code Validated;Default;4471;Code Validated;Default;25.5;2694.0;1.0986328125 dg;4;-41 dBm;1.2744140625 dg;45 dBm;0.140625 NM;-0.28564453125 dg;345206;VLG5JU;0;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.78515625;188;0.296;-1088.0;-1088.0;3433;N/A;N/A;196.875;246.0333251953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
41456;20;129;08:56:28.000;32188;41.352277301188984;2.3300984990921085;1499.2406288487837;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.79296875;73.223876953125;Code Validated;Default;3506;Code Validated;Default;47.75;4919.0;1.0546875 dg;4;-41 dBm;0.7470703125 dg;53 dBm;0.140625 NM;0.0 dg;4CA765;RYR13PK;2304;64;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-80.33203125;187;0.308;-1408.0;-1312.0;1860;N/A;N/A;198.6328125;277.5146484375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41499;20;129;08:56:32.000;32192;41.68927946452769;2.4423641037016255;876.3113641310483;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.90625;33.2501220703125;Code Validated;Default;7070;Code Validated;Default;28.75;;1.40625 dg;5;-60 dBm;0.3076171875 dg;53 dBm;0.08984375 NM;0.02197265625 dg;3460D4;AS3JD;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1401;N/A;N/A;109.6435546875;46.845703125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41502;20;129;08:56:32.000;32192;41.46447573478985;2.355921912565266;1781.1913835499436;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.12890625;49.3341064453125;Code Validated;Default;3366;Code Validated;Default;57.0;5844.0;1.0107421875 dg;4;-43 dBm;0.703125 dg;58 dBm;0.09375 NM;0.3076171875 dg;3424D1;VLG8UK;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;60.46875;202;0.34;-1216.0;-1216.0;977;N/A;N/A;219.0673828125;64.017333984375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41507;20;129;08:56:32.000;32192;41.35276396139341;2.325214381609303;1476.3838116843253;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.58984375;72.7294921875;Code Validated;Default;3506;Code Validated;Default;47.0;4844.0;1.0107421875 dg;4;-42 dBm;1.1865234375 dg;56 dBm;0.12109375 NM;0.02197265625 dg;4CA765;RYR13PK;1008;64;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-80.15625;185;0.304;-1344.0;-1280.0;1860;N/A;N/A;196.6552734375;277.591552734375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41511;20;129;08:56:32.000;32192;41.360179001009506;2.263480723523231;798.2384329158813;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;8.1328125;63.896484375;Code Validated;Default;4471;Code Validated;Default;24.75;2619.0;1.5380859375 dg;5;-41 dBm;1.1865234375 dg;60 dBm;0.13671875 NM;-0.06591796875 dg;345206;VLG5JU;0;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.609375;189;0.3;-1152.0;-1120.0;3433;N/A;N/A;197.314453125;245.7696533203125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
41550;20;129;08:56:35.000;32195;41.54246010940633;2.133440698031652;548.7066904455423;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.5703125;5.570068359375;Code Validated;Default;7373;Code Validated;Default;18.0;;2.109375 dg;7;-80 dBm;N/A;N/A;N/A;N/A;3452CD;EAX?M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3280;N/A;N/A;259.0576171875;57.3046875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41553;20;129;08:56:36.000;32196;41.690662246763374;2.4443004360824707;876.3107376545668;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;28.0234375;33.3050537109375;Code Validated;Default;7070;Code Validated;Default;28.75;;1.0546875 dg;4;-61 dBm;0.3515625 dg;54 dBm;0.09765625 NM;0.06591796875 dg;3460D4;AS3JD;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1401;N/A;N/A;108.984375;47.9718017578125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
41556;20;129;08:56:36.000;32196;41.46633887540099;2.360679163733581;1750.7086517531425;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.36328125;49.537353515625;Code Validated;Default;3366;Code Validated;Default;56.0;5744.0;1.494140625 dg;4;-43 dBm;1.142578125 dg;56 dBm;0.10546875 NM;0.3076171875 dg;3424D1;VLG8UK;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;-0.17578125;63.984375;216.0;-0.03125;220;60.29296875;201;0.336;-1280.0;-1280.0;977;N/A;N/A;216.8701171875;64.0228271484375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41561;20;129;08:56:36.000;32196;41.35326349316491;2.3204947950896666;1445.9068271871656;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.39453125;72.22412109375;Code Validated;Default;3506;Code Validated;Default;46.0;4744.0;1.0986328125 dg;4;-41 dBm;1.142578125 dg;57 dBm;0.1015625 NM;-0.17578125 dg;4CA765;RYR13PK;1008;64;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-80.33203125;181;0.296;-1440.0;-1344.0;1860;N/A;N/A;193.5791015625;277.7069091796875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
41565;20;129;08:56:36.000;32196;41.358673583134184;2.2590776676004625;775.3802114799619;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;7.9140625;63.8525390625;Code Validated;Default;4471;Code Validated;Default;24.0;2544.0;1.494140625 dg;5;-41 dBm;1.1865234375 dg;56 dBm;0.1328125 NM;0.087890625 dg;345206;VLG5JU;0;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.78515625;190;0.3;-1152.0;-1152.0;3433;N/A;N/A;198.193359375;245.8905029296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
41603;20;129;08:56:39.000;32199;41.54367575988801;2.1300654946886177;548.7076560938731;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.62890625;4.9493408203125;Code Validated;Default;7373;Code Validated;Default;18.0;;0.3515625 dg;2;-90 dBm;N/A;N/A;N/A;N/A;3452CD;EAX?M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3280;N/A;N/A;111.181640625;314.89013671875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
